timestamp,institutionType,institutionName,unitName,location,jobTitle,wardType,dayShiftRatio,eveningShiftRatio,nightShiftRatio,leaderSupport,invasiveDuties,weeklyHours,overtimePolicy,yearsCurrent,yearsTotal,annualSalary,monthlyBase,annualBonus,workAtmosphere,promotion,recommendIndex,comment
2025-10-31,地區醫院,景美醫院,一般病房,台北市,副護理長,混合,1:9,1:14,1:16,全班協助,換藥/PCA,50-55,合理範圍給,8,12,87,37,13,3,普通,3,訓練體系完整
2025-10-30 07:12,醫學中心,臺北榮民總醫院,12A 內科病房,台北市,N1,內科,1:9,1:14,1:14,全班協助,所有侵入性,45-50,主管判斷,3,2,107,45,16,4,普通,3,新人訓練紮實
2025-10-30,地區醫院,天成醫院,嬰兒室,桃園市,N2,兒科,1:10,1:14,1:14,部分協助,所有侵入性,45-50,合理範圍給,3,9,71,30,11,3,普通,3,
2025-10-30,醫學中心,佛教慈濟醫療財團法人台北慈濟醫院,綜合病房,新北市,N2,混合,1:9,1:11,1:14,部分協助,給藥,55-60,一律不給,7,3,109,46,16,3,難以升遷,2,訓練體系完整
2025-10-30,診所,MM 診所,婦產科病房,新北市,N3,婦產,1:7,1:10,1:14,部分協助,給藥/CVP/PCA,55-60,一律不給,7,7,79,33,12,3,普通,2,案件量大但有規矩
2025-10-30,區域醫院,基督復臨安息日會醫療財團法人臺安醫院,腸胃內科病房,台北市,N0,內科,1:10,1:12,1:14,部分協助,換藥/PCA,40-45,一律給,2,6,80,34,12,4,機會多,3,訓練體系完整
2025-10-30,地區醫院,台新醫院,腎臟內科病房,台中市,N4,內科,1:10,1:11,1:15,部分協助,給藥/CVP/PCA,45-50,主管判斷,1,13,103,43,15,3,普通,2,加班沒給
2025-10-30,診所,HH 診所,10B 內科病房,南投縣,N1,內科,1:9,1:12,1:12,全班協助,給藥,55-60,一律不給,8,11,60,25,9,2,難以升遷,1,人力極端不足
2025-10-30,區域醫院,天成醫療社團法人天晟醫院,緩和醫療病房,桃園市,N2,安寧,1:7,1:12,1:16,全班協助,給藥,55-60,一律不給,4,2,90,38,14,3,普通,2,加班沒給
2025-10-29 20:33,區域醫院,東元醫療社團法人東元綜合醫院,安寧病房,新竹縣,副護理長,安寧,1:9,1:14,1:13,部分協助,給藥/CVP/PCA,40-45,合理範圍給,3,8,118,50,18,4,機會多,3,
2025-10-29 19:59,醫學中心,臺北市立萬芳醫院-委託臺北醫學大學辦理,緩和醫療病房,台北市,N2,安寧,1:7,1:10,1:14,無,給藥/管路,50-55,一律給,6,12,102,43,15,4,普通,3,案件量大但有規矩
2025-10-29 19:23,診所,KK 診所,9A 外科病房,台北市,副護理長,外科,1:8,1:14,1:14,部分協助,管路/PCA,55-60,主管判斷,5,4,90,38,14,3,普通,2,專科氣氛 OK
2025-10-29 14:46,區域醫院,中國醫藥大學北港附設醫院,12A 內科病房,雲林縣,N3,內科,1:6,1:14,1:13,無,給藥/管路,45-50,主管判斷,1,2,106,45,16,3,機會多,3,安寧團隊互相 support
2025-10-29,區域醫院,國立臺灣大學醫學院附設醫院雲林分院及其虎尾院區,心臟內科病房,雲林縣,N2,內科,1:6,1:12,1:14,部分協助,給藥/管路,40-45,合理範圍給,1,7,92,39,14,4,機會多,3,安寧團隊互相 support
2025-10-29,區域醫院,李綜合醫療社團法人大甲李綜合醫院,兒科病房,台中市,專科護理師,兒科,1:9,1:10,1:15,部分協助,給藥/管路,50-55,主管判斷,8,11,99,42,15,3,難以升遷,2,主管管太細
2025-10-29,地區醫院,林新醫療社團法人烏日林新醫院,緩和醫療病房,台中市,N2,安寧,1:7,1:13,1:14,無,給藥,50-55,合理範圍給,5,12,76,32,11,3,難以升遷,1,被當打雜
2025-10-29,區域醫院,衛生福利部臺北醫院,心臟內科病房,新北市,專科護理師,內科,1:9,1:14,1:16,無,換藥/PCA,40-45,主管判斷,1,1,103,43,15,3,機會多,3,資深領班受重視
2025-10-28 22:24,醫學中心,臺北市立萬芳醫院-委託臺北醫學大學辦理,9A 外科病房,台北市,N0,外科,1:8,1:13,1:12,部分協助,化療,40-45,合理範圍給,5,10,89,37,13,3,普通,2,工時長到爆
2025-10-28 21:33,地區醫院,國立臺灣大學醫學院附設醫院金山分院,12A 內科病房,新北市,N1,內科,1:10,1:12,1:14,無,給藥/換藥/抽痰,50-55,主管判斷,8,7,68,29,10,3,機會多,3,訓練體系完整
2025-10-28 19:16,醫學中心,長庚醫療財團法人高雄長庚紀念醫院,兒科病房,高雄市,N3,兒科,1:6,1:13,1:12,全班協助,給藥/CVP/PCA,55-60,主管判斷,4,2,111,47,17,3,難以升遷,2,中部醫院 case 量適中
2025-10-28 17:55,區域醫院,衛生福利部屏東醫院,腎臟內科病房,屏東縣,N2,內科,1:8,1:14,1:14,全班協助,給藥/管路,45-50,一律給,1,9,93,39,14,4,普通,3,主管支持度高
2025-10-28 10:34,醫學中心,臺中榮民總醫院,11A 外科病房,台中市,N0,外科,1:10,1:14,1:16,部分協助,換藥/PCA,50-55,一律給,8,6,96,40,14,4,機會多,3,中部醫院 case 量適中
2025-10-28,診所,JJ 診所,嬰兒室,台東縣,N4,兒科,1:9,1:10,1:15,全班協助,給藥,45-50,一律給,6,9,90,38,14,3,普通,2,專科氣氛 OK
2025-10-27 13:58,區域醫院,國軍花蓮總醫院附設民眾診療服務處,6C 內科病房,花蓮縣,N0,內科,1:7,1:10,1:12,無,給藥,45-50,合理範圍給,3,11,81,34,12,3,機會多,3,加班頻率可接受
2025-10-27 09:27,區域醫院,臺北市立聯合醫院忠孝院區,10B 內科病房,台北市,N1,內科,1:6,1:12,1:13,無,產後照護,45-50,一律給,8,3,90,38,14,3,難以升遷,2,沒人沒錢沒尊重
2025-10-27,醫學中心,國立臺灣大學醫學院附設醫院兒童醫院,緩和醫療病房,台北市,N1,安寧,1:7,1:12,1:14,部分協助,產後照護,45-50,一律給,7,6,102,43,15,4,普通,3,資深領班受重視
2025-10-27,醫學中心,國泰醫療財團法人國泰綜合醫院,11A 外科病房,台北市,專科護理師,外科,1:9,1:12,1:15,無,化療,55-60,主管判斷,6,6,119,50,18,3,難以升遷,2,
2025-10-27,區域醫院,醫療財團法人羅許基金會羅東博愛醫院,兒童病房,宜蘭縣,N1,兒科,1:7,1:11,1:12,全班協助,所有侵入性,45-50,主管判斷,6,5,77,32,12,4,普通,3,案件多但學得快
2025-10-27,區域醫院,臺北榮民總醫院桃園分院,兒童病房,桃園市,N2,兒科,1:10,1:10,1:14,部分協助,管路/PCA,40-45,主管判斷,6,6,90,38,14,4,機會多,3,中部醫院 case 量適中
2025-10-27,區域醫院,長庚醫療財團法人基隆長庚紀念醫院及其情人湖院區,7A 內科病房,基隆市,N1,內科,1:6,1:12,1:12,部分協助,所有侵入性,40-45,一律給,8,13,92,39,14,3,機會多,3,案件量大但有規矩
2025-10-27,區域醫院,屏基醫療財團法人屏東基督教醫院及其瑞光院區,心智科病房,屏東縣,N3,精神,1:10,1:12,1:14,無,換藥/PCA,40-45,合理範圍給,4,2,98,41,15,3,機會多,3,
2025-10-27,地區醫院,臺北榮民總醫院員山分院,10B 內科病房,宜蘭縣,N1,內科,1:8,1:12,1:13,無,化療,55-60,一律不給,7,12,64,27,10,3,難以升遷,2,夜班輪轉公平
2025-10-27,地區醫院,開元寺慈愛醫院,心臟外科病房,台南市,N1,外科,1:9,1:11,1:14,無,管路/PCA,45-50,合理範圍給,8,6,68,29,10,3,機會多,3,
2025-10-26 18:09,地區醫院,東勢區農會附設農民醫院,精神科病房,台中市,護理長,精神,1:7,1:10,1:14,部分協助,給藥/管路,50-55,一律給,3,12,110,46,17,3,機會多,3,
2025-10-26 17:27,地區醫院,安心醫療社團法人安心醫院,腸胃內科病房,嘉義市,N3,內科,1:10,1:11,1:15,部分協助,給藥/CVP/PCA,45-50,合理範圍給,1,10,82,34,12,3,普通,2,加班頻率可接受
2025-10-26 15:43,區域醫院,三軍總醫院松山分院附設民眾診療服務處,10B 內科病房,台北市,N2,內科,1:9,1:14,1:15,部分協助,化療,45-50,合理範圍給,8,5,92,39,14,4,普通,3,
2025-10-26 12:55,醫學中心,長庚醫療財團法人林口長庚紀念醫院,嬰兒室,桃園市,N1,兒科,1:7,1:14,1:15,部分協助,換藥/PCA,45-50,一律給,2,8,94,39,14,4,機會多,3,
2025-10-26 11:47,地區醫院,勝美醫院,精神科病房,台中市,N0,精神,1:7,1:12,1:15,部分協助,給藥/換藥/抽痰,45-50,一律給,7,10,72,30,11,4,普通,3,工時長但待遇可
2025-10-26,醫學中心,台灣基督長老教會馬偕醫療財團法人淡水馬偕紀念醫院,產後病房,新北市,N0,婦產,1:9,1:12,1:16,全班協助,化療,50-55,主管判斷,2,7,89,37,13,4,普通,3,
2025-10-26,區域醫院,醫療財團法人辜公亮基金會和信治癌中心醫院,骨科病房,台北市,N0,外科,1:9,1:11,1:12,部分協助,化療,45-50,主管判斷,5,10,76,32,11,4,機會多,3,中部醫院 case 量適中
2025-10-26,地區醫院,臺北榮民總醫院員山分院,綜合病房,宜蘭縣,N0,混合,1:9,1:13,1:14,部分協助,換藥/PCA,55-60,一律不給,3,8,57,24,9,3,普通,1,leader 形同虛設
2025-10-26,醫學中心,長庚醫療財團法人林口長庚紀念醫院,嬰兒室,桃園市,N3,兒科,1:8,1:12,1:12,全班協助,管路/PCA,45-50,合理範圍給,3,7,112,47,17,4,普通,3,專科氣氛 OK
2025-10-26,醫學中心,彰化基督教醫療財團法人彰化基督教醫院,兒科病房,彰化縣,N1,兒科,1:9,1:12,1:15,部分協助,產後照護,50-55,合理範圍給,5,5,94,39,14,4,機會多,3,安寧團隊互相 support
2025-10-25 22:02,地區醫院,明德醫院,骨科病房,台中市,N1,外科,1:7,1:11,1:16,無,給藥/換藥/抽痰,45-50,合理範圍給,4,4,75,32,11,3,普通,3,門診作息穩定
2025-10-25 19:33,地區醫院,新正薪醫院,骨科病房,高雄市,副護理長,外科,1:10,1:13,1:12,無,給藥/換藥/抽痰,45-50,一律給,7,12,100,42,15,3,普通,2,新人零保護
2025-10-25 12:12,地區醫院,協和婦女醫院,11A 外科病房,台北市,副護理長,外科,1:8,1:13,1:14,全班協助,所有侵入性,45-50,主管判斷,2,3,102,43,15,3,機會多,3,門診作息穩定
2025-10-25 12:11,地區醫院,高大美杏生醫院,兒童病房,高雄市,專科護理師,兒科,1:9,1:12,1:12,部分協助,產後照護,45-50,合理範圍給,3,2,98,41,15,3,難以升遷,2,leader 形同虛設
2025-10-25 10:54,地區醫院,道安醫院,心智科病房,彰化縣,護理長,精神,1:8,1:12,1:14,全班協助,化療,45-50,主管判斷,5,5,102,43,15,3,普通,2,工時長但待遇可
2025-10-25 10:27,區域醫院,國泰醫療財團法人汐止國泰綜合醫院,6C 內科病房,新北市,N1,內科,1:8,1:11,1:13,部分協助,管路/PCA,40-45,一律給,2,6,86,36,13,3,難以升遷,2,新人零保護
2025-10-25,醫學中心,高雄榮民總醫院,嬰兒室,高雄市,副護理長,兒科,1:9,1:11,1:14,全班協助,化療,40-45,合理範圍給,1,11,124,52,19,4,普通,3,資深領班受重視
2025-10-25,醫學中心,佛教慈濟醫療財團法人花蓮慈濟醫院,腸胃內科病房,花蓮縣,N1,內科,1:8,1:14,1:14,無,所有侵入性,40-45,合理範圍給,2,12,93,39,14,3,機會多,3,工時長但待遇可
2025-10-24 12:20,地區醫院,郵政醫院（委託中英醫療社團法人經營）,腸胃內科病房,台北市,N2,內科,1:7,1:14,1:14,部分協助,產後照護,45-50,合理範圍給,5,13,76,32,11,3,普通,2,夜班輪轉公平
2025-10-24,區域醫院,林新醫療社團法人林新醫院,11A 外科病房,台中市,N0,外科,1:8,1:12,1:14,部分協助,管路/PCA,45-50,一律給,2,13,76,32,11,3,難以升遷,2,門診作息穩定
2025-10-24,地區醫院,高大美杏生醫院,兒童病房,高雄市,N2,兒科,1:6,1:12,1:15,部分協助,產後照護,55-60,一律不給,4,6,68,29,10,3,普通,2,
2025-10-24,地區醫院,伸港忠孝醫院,11A 外科病房,彰化縣,專科護理師,外科,1:7,1:12,1:13,無,給藥/管路,50-55,主管判斷,6,5,96,40,14,3,機會多,3,氣氛輕鬆
2025-10-24,地區醫院,皓生醫院,兒科病房,彰化縣,N1,兒科,1:9,1:12,1:16,部分協助,給藥/換藥/抽痰,45-50,一律給,7,12,74,31,11,3,普通,3,團隊互助強
2025-10-24,診所,MM 診所,8B 外科病房,嘉義市,N2,外科,1:10,1:12,1:16,部分協助,給藥/CVP/PCA,50-55,主管判斷,2,6,74,31,11,4,普通,3,訓練體系完整
2025-10-24,地區醫院,員林何醫院,婦產科病房,彰化縣,護理長,婦產,1:9,1:13,1:15,全班協助,給藥/CVP/PCA,45-50,一律給,1,12,106,45,16,3,機會多,3,同事關係好
2025-10-23 18:43,醫學中心,台灣基督長老教會馬偕醫療財團法人淡水馬偕紀念醫院,7A 內科病房,新北市,N2,內科,1:7,1:11,1:12,全班協助,給藥,50-55,合理範圍給,2,5,113,47,17,4,機會多,3,人力穩定但行政會議多
2025-10-23,區域醫院,衛生福利部桃園醫院,8B 外科病房,桃園市,N1,外科,1:9,1:10,1:14,無,給藥/管路,40-45,主管判斷,2,7,79,33,12,4,機會多,3,
2025-10-23,醫學中心,佛教慈濟醫療財團法人花蓮慈濟醫院,5A 內科病房,花蓮縣,N2,內科,1:6,1:14,1:14,部分協助,化療,50-55,合理範圍給,6,6,113,47,17,3,普通,2,加班頻率可接受
2025-10-23,醫學中心,衛生福利部雙和醫院(委託臺北醫學大學興建經營),嬰兒室,新北市,N2,兒科,1:9,1:13,1:16,無,給藥/管路,40-45,主管判斷,7,6,111,47,17,3,普通,3,
2025-10-22 21:23,醫學中心,長庚醫療財團法人高雄長庚紀念醫院,緩和醫療病房,高雄市,N1,安寧,1:10,1:11,1:12,全班協助,所有侵入性,45-50,一律給,4,9,100,42,15,4,機會多,3,兒科氣氛溫暖
2025-10-22 17:20,醫學中心,中國醫藥大學兒童醫院,9A 外科病房,台中市,N1,外科,1:7,1:12,1:14,全班協助,給藥/CVP/PCA,55-60,一律不給,1,4,105,44,16,2,普通,1,夜班暴力事件多
2025-10-22 08:49,區域醫院,國立陽明交通大學附設醫院及其新民院區,緩和醫療病房,宜蘭縣,護理長,安寧,1:9,1:14,1:14,部分協助,給藥/管路,50-55,合理範圍給,8,2,117,49,18,3,難以升遷,2,案件量大但有規矩
2025-10-22,區域醫院,長庚醫療財團法人嘉義長庚紀念醫院,6C 內科病房,嘉義縣,N2,內科,1:8,1:11,1:13,部分協助,給藥/CVP/PCA,40-45,一律給,4,3,97,41,15,3,機會多,3,資深領班受重視
2025-10-22,診所,JJ 診所,11A 外科病房,新北市,N1,外科,1:8,1:11,1:12,部分協助,給藥/換藥/抽痰,45-50,一律給,2,4,64,27,10,3,普通,3,
2025-10-22,區域醫院,衛生福利部南投醫院及其中興院區,精神科病房,南投縣,N3,精神,1:9,1:14,1:15,部分協助,給藥/換藥/抽痰,45-50,合理範圍給,4,5,95,40,14,3,機會多,3,專科氣氛 OK
2025-10-22,醫學中心,彰化基督教醫療財團法人彰化基督教醫院,安寧病房,彰化縣,N1,安寧,1:8,1:14,1:15,部分協助,給藥/換藥/抽痰,45-50,合理範圍給,6,11,104,44,16,4,機會多,3,專科很強值得待
2025-10-22,醫學中心,佛教慈濟醫療財團法人花蓮慈濟醫院,綜合病房,花蓮縣,N1,混合,1:8,1:11,1:16,全班協助,給藥/管路,55-60,一律不給,8,1,108,45,16,3,普通,2,leader 形同虛設
2025-10-21,醫學中心,長庚醫療財團法人台北長庚紀念醫院,兒科病房,台北市,N3,兒科,1:8,1:10,1:15,無,產後照護,45-50,主管判斷,1,6,112,47,17,3,機會多,3,薪資與制度都優
2025-10-21,醫學中心,中山醫學大學附設醫院,腸胃內科病房,台中市,N2,內科,1:8,1:10,1:14,部分協助,給藥/換藥/抽痰,40-45,一律給,6,10,108,45,16,4,機會多,3,安寧團隊互相 support
2025-10-21,區域醫院,臺北市立聯合醫院和平婦幼院區及其婦幼院區,腸胃內科病房,台北市,N4,內科,1:6,1:10,1:12,部分協助,產後照護,50-55,一律給,4,10,120,50,18,3,機會多,3,
2025-10-20 19:52,地區醫院,中國醫藥大學附設醫院台中東區分院,心臟內科病房,台中市,專科護理師,內科,1:8,1:10,1:15,部分協助,給藥/CVP/PCA,45-50,主管判斷,7,3,90,38,14,3,難以升遷,2,新人零保護
2025-10-20 12:52,醫學中心,國立台灣大學醫學院附設醫院,腸胃內科病房,台北市,N3,內科,1:9,1:12,1:15,部分協助,給藥/CVP/PCA,40-45,一律給,2,6,118,50,18,3,機會多,3,
2025-10-20,地區醫院,樂生婦幼醫院,骨科病房,高雄市,N3,外科,1:7,1:12,1:13,部分協助,所有侵入性,40-45,主管判斷,5,4,79,33,12,3,難以升遷,2,中部醫院 case 量適中
2025-10-20,區域醫院,新竹市立馬偕兒童醫院(委託台灣基督長老教會馬偕醫療財團法人興建經營),9A 外科病房,新竹市,N1,外科,1:8,1:12,1:13,部分協助,管路/PCA,55-60,一律不給,6,12,81,34,12,3,難以升遷,2,主管管太細
2025-10-20,地區醫院,重光醫院,11A 外科病房,苗栗縣,N1,外科,1:8,1:11,1:14,部分協助,換藥/PCA,55-60,一律不給,2,3,66,28,10,3,普通,2,專科氣氛 OK
2025-10-20,區域醫院,林新醫療社團法人林新醫院,腎臟內科病房,台中市,N1,內科,1:8,1:13,1:14,全班協助,管路/PCA,50-55,主管判斷,1,2,90,38,14,4,機會多,3,中部醫院 case 量適中
2025-10-20,醫學中心,新光醫療財團法人新光吳火獅紀念醫院,安寧病房,台北市,N2,安寧,1:6,1:13,1:15,部分協助,管路/PCA,45-50,主管判斷,2,9,104,44,16,4,普通,3,排班相對人性化
2025-10-20,醫學中心,台灣基督長老教會馬偕醫療財團法人馬偕紀念醫院,綜合病房,台北市,N4,混合,1:6,1:10,1:12,全班協助,給藥/換藥/抽痰,45-50,一律給,1,4,124,52,19,3,機會多,3,
2025-10-20,地區醫院,宏其醫療社團法人宏其婦幼醫院,腸胃內科病房,桃園市,N2,內科,1:10,1:10,1:13,部分協助,給藥/CVP/PCA,40-45,一律給,8,6,75,32,11,3,普通,2,夜班輪轉公平
2025-10-19 18:13,醫學中心,奇美醫療財團法人奇美醫院及其樹林院區,婦產科病房,台南市,N2,婦產,1:9,1:11,1:12,無,換藥/PCA,55-60,主管判斷,8,5,108,45,16,2,普通,1,人力過勞且無加班費
2025-10-19 16:50,區域醫院,衛生福利部旗山醫院,骨科病房,高雄市,N0,外科,1:9,1:12,1:14,無,所有侵入性,50-55,主管判斷,4,4,81,34,12,3,普通,3,可學到很多技術
2025-10-19 16:38,區域醫院,基督復臨安息日會醫療財團法人臺安醫院,心臟內科病房,台北市,護理長,內科,1:8,1:14,1:16,部分協助,管路/PCA,45-50,合理範圍給,8,9,118,50,18,3,普通,3,訓練體系完整
2025-10-19 16:11,區域醫院,台南市立醫院(委託秀傳醫療社團法人經營),兒科病房,台南市,N3,兒科,1:7,1:12,1:13,全班協助,所有侵入性,45-50,合理範圍給,8,8,98,41,15,4,機會多,3,主管支持度高
2025-10-19 13:22,醫學中心,中國醫藥大學附設醫院,10B 內科病房,台中市,N1,內科,1:8,1:11,1:15,全班協助,產後照護,50-55,主管判斷,1,9,99,42,15,4,機會多,3,專科氣氛 OK
2025-10-19,區域醫院,國軍左營總醫院附設民眾診療服務處,6C 內科病房,高雄市,N4,內科,1:7,1:13,1:15,部分協助,化療,45-50,主管判斷,1,9,117,49,18,4,機會多,3,
2025-10-19,醫學中心,國立臺灣大學醫學院附設醫院兒童醫院,腎臟內科病房,台北市,N2,內科,1:9,1:12,1:15,全班協助,產後照護,50-55,合理範圍給,8,9,103,43,15,3,普通,3,案件量大但有規矩
2025-10-19,地區醫院,順安醫院,心智科病房,彰化縣,專科護理師,精神,1:9,1:14,1:15,無,換藥/PCA,55-60,一律不給,5,3,97,41,15,3,難以升遷,2,主管管太細
2025-10-19,區域醫院,振興醫療財團法人振興醫院,8B 外科病房,台北市,N3,外科,1:10,1:14,1:13,部分協助,化療,55-60,一律不給,3,13,92,39,14,2,難以升遷,1,常被臨時調班
2025-10-18 08:00,地區醫院,佛教慈濟醫療財團法人關山慈濟醫院,心臟內科病房,台東縣,N4,內科,1:6,1:12,1:13,部分協助,換藥/PCA,45-50,合理範圍給,3,12,92,39,14,3,難以升遷,2,案件量大但有規矩
2025-10-18,醫學中心,佛教慈濟醫療財團法人台北慈濟醫院,骨科病房,新北市,副護理長,外科,1:9,1:10,1:14,部分協助,產後照護,45-50,合理範圍給,8,13,119,50,18,3,機會多,3,工時長但待遇可
2025-10-18,地區醫院,高雄榮民總醫院臺南分院,腎臟內科病房,台南市,護理長,內科,1:8,1:13,1:15,全班協助,化療,50-55,合理範圍給,7,13,100,42,15,4,機會多,3,主管管太細
2025-10-18,醫學中心,長庚醫療財團法人高雄長庚紀念醫院,6C 內科病房,高雄市,N1,內科,1:7,1:12,1:16,部分協助,給藥/換藥/抽痰,45-50,主管判斷,3,2,105,44,16,3,機會多,3,訓練體系完整
2025-10-17 12:40,醫學中心,義大醫療財團法人義大醫院,產後病房,高雄市,副護理長,婦產,1:7,1:10,1:15,部分協助,給藥/CVP/PCA,40-45,合理範圍給,3,7,125,53,19,4,普通,3,主管管太細
2025-10-17,區域醫院,新北市立土城醫院(委託長庚醫療財團法人興建經營),7A 內科病房,新北市,N2,內科,1:9,1:10,1:15,部分協助,化療,40-45,合理範圍給,1,6,85,36,13,4,機會多,3,安寧團隊互相 support
2025-10-17,區域醫院,秀傳醫療財團法人彰濱秀傳紀念醫院,心臟外科病房,彰化縣,N1,外科,1:6,1:13,1:14,部分協助,產後照護,45-50,合理範圍給,6,5,89,37,13,4,普通,3,安寧團隊互相 support
2025-10-17,區域醫院,東元醫療社團法人東元綜合醫院,5A 內科病房,新竹縣,N1,內科,1:8,1:12,1:16,全班協助,換藥/PCA,45-50,一律給,6,11,81,34,12,3,普通,3,
2025-10-17,區域醫院,埔基醫療財團法人埔里基督教醫院,5A 內科病房,南投縣,N3,內科,1:9,1:12,1:16,全班協助,所有侵入性,45-50,合理範圍給,1,1,92,39,14,4,機會多,3,訓練體系完整
2025-10-17,醫學中心,新光醫療財團法人新光吳火獅紀念醫院,骨科病房,台北市,N2,外科,1:10,1:14,1:14,無,給藥,45-50,一律給,8,6,111,47,17,4,機會多,3,氣氛輕鬆
2025-10-17,地區醫院,國軍高雄總醫院屏東分院附設民眾診療服務處,兒科病房,屏東縣,N2,兒科,1:6,1:14,1:16,部分協助,管路/PCA,55-60,一律不給,8,2,81,34,12,2,普通,1,
2025-10-17,醫學中心,長庚醫療財團法人台北長庚紀念醫院,心智科病房,台北市,副護理長,精神,1:8,1:11,1:16,無,化療,45-50,主管判斷,8,7,123,52,18,4,普通,3,門診作息穩定
2025-10-17,醫學中心,台灣基督長老教會馬偕醫療財團法人馬偕紀念醫院,12A 內科病房,台北市,護理長,內科,1:6,1:10,1:14,部分協助,給藥/CVP/PCA,55-60,一律不給,3,8,143,60,21,2,普通,1,人力嚴重不足
2025-10-16 20:43,區域醫院,臺灣基督教門諾會醫療財團法人門諾醫院,一般病房,花蓮縣,專科護理師,混合,1:8,1:12,1:13,部分協助,所有侵入性,45-50,合理範圍給,1,13,97,41,15,3,機會多,3,兒科氣氛溫暖
2025-10-16 08:08,區域醫院,寶建醫療社團法人寶建醫院,7A 內科病房,屏東縣,N3,內科,1:7,1:10,1:13,部分協助,產後照護,40-45,合理範圍給,4,8,98,41,15,4,普通,3,案件多但學得快
2025-10-16,地區醫院,忠港醫院,婦產科病房,台中市,N1,婦產,1:8,1:11,1:14,部分協助,產後照護,40-45,合理範圍給,2,10,62,26,9,3,普通,2,夜班輪轉公平
2025-10-16,醫學中心,國立臺灣大學醫學院附設醫院新竹臺大分院新竹醫院,產後病房,新竹市,N2,婦產,1:7,1:12,1:16,部分協助,給藥,40-45,合理範圍給,2,6,111,47,17,4,機會多,3,夜班輪轉公平
2025-10-16,醫學中心,長庚醫療財團法人林口長庚紀念醫院,兒科病房,桃園市,N2,兒科,1:9,1:13,1:15,部分協助,所有侵入性,45-50,主管判斷,4,8,112,47,17,4,普通,3,
2025-10-15 17:14,區域醫院,敏盛綜合醫院,神經外科病房,桃園市,N2,外科,1:6,1:12,1:16,部分協助,管路/PCA,55-60,主管判斷,6,2,82,34,12,3,普通,1,主管偏心嚴重
2025-10-15 16:11,區域醫院,光田醫療社團法人光田綜合醫院及其大甲院區,心臟內科病房,台中市,N1,內科,1:8,1:13,1:12,部分協助,換藥/PCA,45-50,一律給,5,2,77,32,12,4,普通,3,專科很強值得待
2025-10-15 15:23,區域醫院,戴德森醫療財團法人嘉義基督教醫院,心臟內科病房,嘉義市,護理長,內科,1:10,1:12,1:14,部分協助,給藥/換藥/抽痰,45-50,合理範圍給,1,12,114,48,17,3,普通,3,新人訓練紮實
2025-10-15,區域醫院,沙爾德聖保祿修女會醫療財團法人聖保祿醫院,9A 外科病房,桃園市,N3,外科,1:9,1:14,1:14,無,產後照護,45-50,合理範圍給,6,6,97,41,15,4,普通,3,訓練體系完整
2025-10-15,地區醫院,霖園醫院,10B 內科病房,高雄市,護理長,內科,1:6,1:11,1:14,無,管路/PCA,45-50,一律給,1,10,101,42,15,4,機會多,3,中部醫院 case 量適中
2025-10-15,地區醫院,大安醫院,緩和醫療病房,新竹縣,副護理長,安寧,1:9,1:14,1:13,無,給藥/管路,45-50,一律給,5,9,89,37,13,4,機會多,3,主管支持度高
2025-10-15,醫學中心,長庚醫療財團法人台北長庚紀念醫院,兒童病房,台北市,N1,兒科,1:10,1:12,1:15,無,給藥,40-45,一律給,5,7,92,39,14,4,機會多,3,門診作息穩定
2025-10-15,醫學中心,台灣基督長老教會馬偕醫療財團法人淡水馬偕紀念醫院,心智科病房,新北市,N4,精神,1:8,1:14,1:15,無,給藥,50-55,主管判斷,1,4,138,58,21,3,機會多,3,
2025-10-15,區域醫院,台灣基督長老教會馬偕醫療財團法人新竹馬偕紀念醫院,5A 內科病房,新竹市,N2,內科,1:6,1:11,1:14,部分協助,產後照護,50-55,合理範圍給,1,11,94,39,14,3,機會多,3,團隊互助強
2025-10-15,區域醫院,長庚醫療財團法人基隆長庚紀念醫院及其情人湖院區,婦產科病房,基隆市,N1,婦產,1:6,1:11,1:12,全班協助,化療,40-45,一律給,4,6,79,33,12,3,普通,3,門診作息穩定
2025-10-15,地區醫院,員榮醫療社團法人員榮醫院及其員生院區,精神科病房,彰化縣,N1,精神,1:6,1:10,1:13,部分協助,給藥,45-50,主管判斷,2,9,64,27,10,3,普通,3,工時長但待遇可
2025-10-15,區域醫院,國軍臺中總醫院附設民眾診療服務處,產後病房,台中市,N1,婦產,1:9,1:12,1:14,部分協助,所有侵入性,50-55,一律給,7,9,84,35,13,3,普通,3,
2025-10-14 08:45,地區醫院,瑞生醫院,嬰兒室,高雄市,N2,兒科,1:9,1:12,1:15,全班協助,化療,45-50,合理範圍給,2,13,68,29,10,4,機會多,3,可學到很多技術
2025-10-14,地區醫院,林森醫院,腸胃內科病房,台中市,N4,內科,1:6,1:14,1:16,部分協助,所有侵入性,55-60,一律不給,2,9,101,42,15,2,難以升遷,1,加班沒給
2025-10-14,醫學中心,新光醫療財團法人新光吳火獅紀念醫院,12A 內科病房,台北市,N1,內科,1:7,1:14,1:13,部分協助,給藥/換藥/抽痰,45-50,一律給,1,2,104,44,16,3,機會多,3,
2025-10-14,地區醫院,營新醫院,一般病房,台南市,N1,混合,1:8,1:10,1:14,部分協助,所有侵入性,45-50,合理範圍給,8,13,68,29,10,3,機會多,3,
